sample,rtt_us
1869,75343.000
1870,78020.900
1871,73808.100
1872,76457.600
1873,75689.800
1874,76007.900
1875,75090.200
1876,76827.100
1877,76306.200
1878,76695.500
1879,73330.600
1880,78087.900
1881,73417.600
1882,75830.500
1883,75780.400
1884,78896.900
1885,73737.800
1886,74387.800
1887,78944.100
1888,73499.100
1889,75483.700
1890,76274.800
1891,75894.700
1892,75913.300
1893,76206.800
1894,75839.600
1895,74778.400
1896,75229.400
1897,77396.000
1898,74790.300
1899,74012.300
1900,75211.300
1901,78322.600
1902,74559.700
1903,76006.000
1904,76431.400
1905,78393.000
1906,73671.000
1907,78337.600
1908,71592.400
1909,74493.400
1910,76092.100
1911,75030.800
1912,75714.500
1913,79342.400
1914,72935.500
1915,75815.800
1916,75090.300
1917,75691.900
1918,81536.100
1919,73300.700
1920,74789.800
1921,76020.600
1922,75499.600
1923,75247.700
1924,76831.800
1925,75945.900
1926,79141.700
1927,72512.900
1928,75889.200
1929,75463.600
1930,76254.700
1931,74410.500
1932,77600.900
1933,74345.000
1934,80078.000
1935,73223.300
1936,74788.200
1937,77948.200
1938,74150.100
1939,74166.400
1940,75817.800
1941,75203.700
1942,74523.100
1943,77300.200
1944,76237.300
1945,76848.800
1946,73242.200
1947,75964.900
1948,75311.700
1949,78487.100
1950,71565.900
1951,78750.900
1952,73993.300
1953,76270.800
1954,75099.200
1955,75065.000
1956,76490.100
1957,79214.300
1958,73573.400
1959,79988.000
1960,70198.000
1961,75151.900
1962,74796.400
1963,77642.900
1964,73634.700
1965,85090.500
1966,69051.400
1967,77668.300
1968,72703.100
1969,75555.200
1970,77332.800
1971,75554.000
1972,74802.700
1973,76176.000
1974,78319.400
1975,71673.100
1976,76651.700
1977,78028.600
1978,77167.300
1979,72972.500
1980,76094.600
1981,74486.100
1982,74486.300
1983,75207.700
1984,76438.000
1985,75696.900
1986,77145.200
1987,75037.800
1988,76271.800
1989,74654.500
1990,75383.300
1991,75326.800
1992,77336.400
1993,73709.800
1994,76277.700
1995,78839.900
1996,72583.600
1997,79392.700
1998,72188.700
1999,75422.500
